organisationunitname,date,value,product
Wajir County,2022-04-01,NA,CopperT
Wajir County,2022-05-01,NA,CopperT
Wajir County,2022-06-01,NA,CopperT
West Pokot County,2021-07-01,13,CopperT
West Pokot County,2021-08-01,42,CopperT
West Pokot County,2021-09-01,22,CopperT
West Pokot County,2021-10-01,182,CopperT
West Pokot County,2021-11-01,12,CopperT
West Pokot County,2021-12-01,7,CopperT
West Pokot County,2022-01-01,12,CopperT
West Pokot County,2022-02-01,7,CopperT
West Pokot County,2022-03-01,42,CopperT
West Pokot County,2022-04-01,10,CopperT
West Pokot County,2022-05-01,273,CopperT
West Pokot County,2022-06-01,15,CopperT
Baringo County,2021-07-01,NA,IUD Hormonal
Baringo County,2021-08-01,1140,IUD Hormonal
Baringo County,2021-09-01,1737,IUD Hormonal
Baringo County,2021-10-01,438,IUD Hormonal
Baringo County,2021-11-01,1,IUD Hormonal
Baringo County,2021-12-01,3,IUD Hormonal
Baringo County,2022-01-01,200,IUD Hormonal
Baringo County,2022-02-01,NA,IUD Hormonal
Baringo County,2022-03-01,NA,IUD Hormonal
Baringo County,2022-04-01,1,IUD Hormonal
Baringo County,2022-05-01,2,IUD Hormonal
Baringo County,2022-06-01,2,IUD Hormonal
Bomet County,2021-07-01,11,IUD Hormonal
Bomet County,2021-08-01,800,IUD Hormonal
Bomet County,2021-09-01,NA,IUD Hormonal
Bomet County,2021-10-01,NA,IUD Hormonal
Bomet County,2021-11-01,5,IUD Hormonal
Bomet County,2021-12-01,4,IUD Hormonal
Bomet County,2022-01-01,20,IUD Hormonal
Bomet County,2022-02-01,2,IUD Hormonal
Bomet County,2022-03-01,NA,IUD Hormonal
Bomet County,2022-04-01,NA,IUD Hormonal
Bomet County,2022-05-01,NA,IUD Hormonal
Bomet County,2022-06-01,NA,IUD Hormonal
Bungoma County,2021-07-01,NA,IUD Hormonal
Bungoma County,2021-08-01,2,IUD Hormonal
Bungoma County,2021-09-01,13,IUD Hormonal
Bungoma County,2021-10-01,NA,IUD Hormonal
Bungoma County,2021-11-01,NA,IUD Hormonal
Bungoma County,2021-12-01,2,IUD Hormonal
Bungoma County,2022-01-01,2,IUD Hormonal
Bungoma County,2022-02-01,1,IUD Hormonal
Bungoma County,2022-03-01,NA,IUD Hormonal
Bungoma County,2022-04-01,NA,IUD Hormonal
Bungoma County,2022-05-01,10,IUD Hormonal
Bungoma County,2022-06-01,NA,IUD Hormonal
Busia County,2021-07-01,NA,IUD Hormonal
Busia County,2021-08-01,2,IUD Hormonal
Busia County,2021-09-01,NA,IUD Hormonal
Busia County,2021-10-01,1,IUD Hormonal
Busia County,2021-11-01,NA,IUD Hormonal
Busia County,2021-12-01,2,IUD Hormonal
Busia County,2022-01-01,NA,IUD Hormonal
Busia County,2022-02-01,NA,IUD Hormonal
Busia County,2022-03-01,7,IUD Hormonal
Busia County,2022-04-01,8,IUD Hormonal
Busia County,2022-05-01,94,IUD Hormonal
Busia County,2022-06-01,4,IUD Hormonal
Elgeyo Marakwet County,2021-07-01,7,IUD Hormonal
Elgeyo Marakwet County,2021-08-01,2,IUD Hormonal
Elgeyo Marakwet County,2021-09-01,NA,IUD Hormonal
Elgeyo Marakwet County,2021-10-01,544,IUD Hormonal
Elgeyo Marakwet County,2021-11-01,1,IUD Hormonal
Elgeyo Marakwet County,2021-12-01,1,IUD Hormonal
Elgeyo Marakwet County,2022-01-01,2,IUD Hormonal
Elgeyo Marakwet County,2022-02-01,NA,IUD Hormonal
Elgeyo Marakwet County,2022-03-01,NA,IUD Hormonal
Elgeyo Marakwet County,2022-04-01,146,IUD Hormonal
Elgeyo Marakwet County,2022-05-01,NA,IUD Hormonal
Elgeyo Marakwet County,2022-06-01,NA,IUD Hormonal
Embu County,2021-07-01,36,IUD Hormonal
Embu County,2021-08-01,4,IUD Hormonal
Embu County,2021-09-01,147,IUD Hormonal
Embu County,2021-10-01,21,IUD Hormonal
Embu County,2021-11-01,59,IUD Hormonal
Embu County,2021-12-01,1,IUD Hormonal
Embu County,2022-01-01,1,IUD Hormonal
Embu County,2022-02-01,5,IUD Hormonal
Embu County,2022-03-01,3,IUD Hormonal
Embu County,2022-04-01,NA,IUD Hormonal
Embu County,2022-05-01,6,IUD Hormonal
Embu County,2022-06-01,2,IUD Hormonal
Garissa County,2021-07-01,NA,IUD Hormonal
Garissa County,2021-08-01,3,IUD Hormonal
Garissa County,2021-09-01,1,IUD Hormonal
Garissa County,2021-10-01,171,IUD Hormonal
Garissa County,2021-11-01,60,IUD Hormonal
Garissa County,2021-12-01,NA,IUD Hormonal
Garissa County,2022-01-01,20,IUD Hormonal
Garissa County,2022-02-01,NA,IUD Hormonal
Garissa County,2022-03-01,NA,IUD Hormonal
Garissa County,2022-04-01,NA,IUD Hormonal
Garissa County,2022-05-01,NA,IUD Hormonal
Garissa County,2022-06-01,1,IUD Hormonal
Homa Bay County,2021-07-01,3,IUD Hormonal
Homa Bay County,2021-08-01,10,IUD Hormonal
Homa Bay County,2021-09-01,NA,IUD Hormonal
Homa Bay County,2021-10-01,6,IUD Hormonal
Homa Bay County,2021-11-01,296,IUD Hormonal
Homa Bay County,2021-12-01,1,IUD Hormonal
Homa Bay County,2022-01-01,1395,IUD Hormonal
Homa Bay County,2022-02-01,32,IUD Hormonal
Homa Bay County,2022-03-01,228,IUD Hormonal
Homa Bay County,2022-04-01,244,IUD Hormonal
Homa Bay County,2022-05-01,NA,IUD Hormonal
Homa Bay County,2022-06-01,105,IUD Hormonal
Isiolo County,2021-07-01,NA,IUD Hormonal
Isiolo County,2021-08-01,NA,IUD Hormonal
Isiolo County,2021-09-01,NA,IUD Hormonal
Isiolo County,2021-10-01,NA,IUD Hormonal
Isiolo County,2021-11-01,NA,IUD Hormonal
Isiolo County,2021-12-01,NA,IUD Hormonal
Isiolo County,2022-01-01,NA,IUD Hormonal
Isiolo County,2022-02-01,NA,IUD Hormonal
Isiolo County,2022-03-01,NA,IUD Hormonal
Isiolo County,2022-04-01,NA,IUD Hormonal
Isiolo County,2022-05-01,NA,IUD Hormonal
Isiolo County,2022-06-01,NA,IUD Hormonal
Kajiado County,2021-07-01,1353,IUD Hormonal
Kajiado County,2021-08-01,1833,IUD Hormonal
Kajiado County,2021-09-01,461,IUD Hormonal
Kajiado County,2021-10-01,1,IUD Hormonal
Kajiado County,2021-11-01,3,IUD Hormonal
Kajiado County,2021-12-01,243,IUD Hormonal
Kajiado County,2022-01-01,NA,IUD Hormonal
Kajiado County,2022-02-01,61,IUD Hormonal
Kajiado County,2022-03-01,NA,IUD Hormonal
Kajiado County,2022-04-01,NA,IUD Hormonal
Kajiado County,2022-05-01,NA,IUD Hormonal
Kajiado County,2022-06-01,8,IUD Hormonal
Kakamega County,2021-07-01,211,IUD Hormonal
Kakamega County,2021-08-01,15,IUD Hormonal
Kakamega County,2021-09-01,25,IUD Hormonal
Kakamega County,2021-10-01,93,IUD Hormonal
Kakamega County,2021-11-01,231,IUD Hormonal
Kakamega County,2021-12-01,17,IUD Hormonal
Kakamega County,2022-01-01,958,IUD Hormonal
Kakamega County,2022-02-01,17,IUD Hormonal
Kakamega County,2022-03-01,37,IUD Hormonal
Kakamega County,2022-04-01,12,IUD Hormonal
Kakamega County,2022-05-01,557,IUD Hormonal
Kakamega County,2022-06-01,12,IUD Hormonal
Kericho County,2021-07-01,1,IUD Hormonal
Kericho County,2021-08-01,3,IUD Hormonal
Kericho County,2021-09-01,20,IUD Hormonal
Kericho County,2021-10-01,22,IUD Hormonal
Kericho County,2021-11-01,16,IUD Hormonal
Kericho County,2021-12-01,11,IUD Hormonal
Kericho County,2022-01-01,NA,IUD Hormonal
Kericho County,2022-02-01,3,IUD Hormonal
Kericho County,2022-03-01,10,IUD Hormonal
Kericho County,2022-04-01,8,IUD Hormonal
Kericho County,2022-05-01,145,IUD Hormonal
Kericho County,2022-06-01,NA,IUD Hormonal
Kiambu County,2021-07-01,185,IUD Hormonal
Kiambu County,2021-08-01,74,IUD Hormonal
Kiambu County,2021-09-01,60,IUD Hormonal
Kiambu County,2021-10-01,65,IUD Hormonal
Kiambu County,2021-11-01,27,IUD Hormonal
Kiambu County,2021-12-01,2,IUD Hormonal
Kiambu County,2022-01-01,266,IUD Hormonal
Kiambu County,2022-02-01,64,IUD Hormonal
Kiambu County,2022-03-01,252,IUD Hormonal
Kiambu County,2022-04-01,31,IUD Hormonal
Kiambu County,2022-05-01,NA,IUD Hormonal
Kiambu County,2022-06-01,11,IUD Hormonal
Kilifi County,2021-07-01,32,IUD Hormonal
Kilifi County,2021-08-01,4,IUD Hormonal
Kilifi County,2021-09-01,5,IUD Hormonal
Kilifi County,2021-10-01,1440,IUD Hormonal
Kilifi County,2021-11-01,188,IUD Hormonal
Kilifi County,2021-12-01,6,IUD Hormonal
Kilifi County,2022-01-01,5,IUD Hormonal
Kilifi County,2022-02-01,NA,IUD Hormonal
Kilifi County,2022-03-01,NA,IUD Hormonal
Kilifi County,2022-04-01,NA,IUD Hormonal
Kilifi County,2022-05-01,91,IUD Hormonal
Kilifi County,2022-06-01,3,IUD Hormonal
Kirinyaga County,2021-07-01,5,IUD Hormonal
Kirinyaga County,2021-08-01,NA,IUD Hormonal
Kirinyaga County,2021-09-01,12,IUD Hormonal
Kirinyaga County,2021-10-01,NA,IUD Hormonal
Kirinyaga County,2021-11-01,12,IUD Hormonal
Kirinyaga County,2021-12-01,1,IUD Hormonal
Kirinyaga County,2022-01-01,57,IUD Hormonal
Kirinyaga County,2022-02-01,NA,IUD Hormonal
Kirinyaga County,2022-03-01,1,IUD Hormonal
Kirinyaga County,2022-04-01,23,IUD Hormonal
Kirinyaga County,2022-05-01,2,IUD Hormonal
Kirinyaga County,2022-06-01,NA,IUD Hormonal
Kisii County,2021-07-01,706,IUD Hormonal
Kisii County,2021-08-01,52,IUD Hormonal
Kisii County,2021-09-01,79,IUD Hormonal
Kisii County,2021-10-01,41,IUD Hormonal
Kisii County,2021-11-01,21,IUD Hormonal
Kisii County,2021-12-01,20,IUD Hormonal
Kisii County,2022-01-01,4,IUD Hormonal
Kisii County,2022-02-01,109,IUD Hormonal
Kisii County,2022-03-01,81,IUD Hormonal
Kisii County,2022-04-01,3168,IUD Hormonal
Kisii County,2022-05-01,2721,IUD Hormonal
Kisii County,2022-06-01,8,IUD Hormonal
Kisumu County,2021-07-01,10,IUD Hormonal
Kisumu County,2021-08-01,17,IUD Hormonal
Kisumu County,2021-09-01,1779,IUD Hormonal
Kisumu County,2021-10-01,183,IUD Hormonal
Kisumu County,2021-11-01,40,IUD Hormonal
Kisumu County,2021-12-01,143,IUD Hormonal
Kisumu County,2022-01-01,50,IUD Hormonal
Kisumu County,2022-02-01,24,IUD Hormonal
Kisumu County,2022-03-01,28,IUD Hormonal
Kisumu County,2022-04-01,13,IUD Hormonal
Kisumu County,2022-05-01,12,IUD Hormonal
Kisumu County,2022-06-01,7,IUD Hormonal
Kitui County,2021-07-01,NA,IUD Hormonal
Kitui County,2021-08-01,4,IUD Hormonal
Kitui County,2021-09-01,NA,IUD Hormonal
Kitui County,2021-10-01,6,IUD Hormonal
Kitui County,2021-11-01,NA,IUD Hormonal
Kitui County,2021-12-01,2,IUD Hormonal
Kitui County,2022-01-01,200,IUD Hormonal
Kitui County,2022-02-01,NA,IUD Hormonal
Kitui County,2022-03-01,NA,IUD Hormonal
Kitui County,2022-04-01,NA,IUD Hormonal
Kitui County,2022-05-01,NA,IUD Hormonal
Kitui County,2022-06-01,21,IUD Hormonal
Kwale County,2021-07-01,NA,IUD Hormonal
Kwale County,2021-08-01,720,IUD Hormonal
Kwale County,2021-09-01,2,IUD Hormonal
Kwale County,2021-10-01,NA,IUD Hormonal
Kwale County,2021-11-01,NA,IUD Hormonal
Kwale County,2021-12-01,289,IUD Hormonal
Kwale County,2022-01-01,NA,IUD Hormonal
Kwale County,2022-02-01,NA,IUD Hormonal
Kwale County,2022-03-01,2,IUD Hormonal
Kwale County,2022-04-01,152,IUD Hormonal
Kwale County,2022-05-01,NA,IUD Hormonal
Kwale County,2022-06-01,11,IUD Hormonal
Laikipia County,2021-07-01,14400,IUD Hormonal
Laikipia County,2021-08-01,5,IUD Hormonal
Laikipia County,2021-09-01,144,IUD Hormonal
Laikipia County,2021-10-01,NA,IUD Hormonal
Laikipia County,2021-11-01,8,IUD Hormonal
Laikipia County,2021-12-01,1,IUD Hormonal
Laikipia County,2022-01-01,NA,IUD Hormonal
Laikipia County,2022-02-01,720,IUD Hormonal
Laikipia County,2022-03-01,7202,IUD Hormonal
Laikipia County,2022-04-01,NA,IUD Hormonal
Laikipia County,2022-05-01,NA,IUD Hormonal
Laikipia County,2022-06-01,3,IUD Hormonal
Lamu County,2021-07-01,NA,IUD Hormonal
Lamu County,2021-08-01,NA,IUD Hormonal
Lamu County,2021-09-01,NA,IUD Hormonal
Lamu County,2021-10-01,NA,IUD Hormonal
Lamu County,2021-11-01,NA,IUD Hormonal
Lamu County,2021-12-01,NA,IUD Hormonal
Lamu County,2022-01-01,NA,IUD Hormonal
Lamu County,2022-02-01,NA,IUD Hormonal
Lamu County,2022-03-01,NA,IUD Hormonal
Lamu County,2022-04-01,NA,IUD Hormonal
Lamu County,2022-05-01,NA,IUD Hormonal
Lamu County,2022-06-01,NA,IUD Hormonal
Machakos County,2021-07-01,34,IUD Hormonal
Machakos County,2021-08-01,2,IUD Hormonal
Machakos County,2021-09-01,NA,IUD Hormonal
Machakos County,2021-10-01,52,IUD Hormonal
Machakos County,2021-11-01,1,IUD Hormonal
Machakos County,2021-12-01,288,IUD Hormonal
Machakos County,2022-01-01,42,IUD Hormonal
Machakos County,2022-02-01,252,IUD Hormonal
Machakos County,2022-03-01,20,IUD Hormonal
Machakos County,2022-04-01,26,IUD Hormonal
Machakos County,2022-05-01,NA,IUD Hormonal
Machakos County,2022-06-01,NA,IUD Hormonal
Makueni County,2021-07-01,3,IUD Hormonal
Makueni County,2021-08-01,NA,IUD Hormonal
Makueni County,2021-09-01,2,IUD Hormonal
Makueni County,2021-10-01,13,IUD Hormonal
Makueni County,2021-11-01,1,IUD Hormonal
Makueni County,2021-12-01,NA,IUD Hormonal
Makueni County,2022-01-01,1,IUD Hormonal
Makueni County,2022-02-01,2,IUD Hormonal
Makueni County,2022-03-01,NA,IUD Hormonal
Makueni County,2022-04-01,3,IUD Hormonal
Makueni County,2022-05-01,3,IUD Hormonal
Makueni County,2022-06-01,1,IUD Hormonal
Mandera County,2021-07-01,5,IUD Hormonal
Mandera County,2021-08-01,NA,IUD Hormonal
Mandera County,2021-09-01,NA,IUD Hormonal
Mandera County,2021-10-01,NA,IUD Hormonal
Mandera County,2021-11-01,NA,IUD Hormonal
Mandera County,2021-12-01,NA,IUD Hormonal
Mandera County,2022-01-01,NA,IUD Hormonal
Mandera County,2022-02-01,NA,IUD Hormonal
Mandera County,2022-03-01,NA,IUD Hormonal
Mandera County,2022-04-01,NA,IUD Hormonal
Mandera County,2022-05-01,NA,IUD Hormonal
Mandera County,2022-06-01,NA,IUD Hormonal
Marsabit County,2021-07-01,NA,IUD Hormonal
Marsabit County,2021-08-01,NA,IUD Hormonal
Marsabit County,2021-09-01,15,IUD Hormonal
Marsabit County,2021-10-01,NA,IUD Hormonal
Marsabit County,2021-11-01,NA,IUD Hormonal
Marsabit County,2021-12-01,NA,IUD Hormonal
Marsabit County,2022-01-01,NA,IUD Hormonal
Marsabit County,2022-02-01,NA,IUD Hormonal
Marsabit County,2022-03-01,NA,IUD Hormonal
Marsabit County,2022-04-01,NA,IUD Hormonal
Marsabit County,2022-05-01,NA,IUD Hormonal
Marsabit County,2022-06-01,NA,IUD Hormonal
Meru County,2021-07-01,NA,IUD Hormonal
Meru County,2021-08-01,NA,IUD Hormonal
Meru County,2021-09-01,104,IUD Hormonal
Meru County,2021-10-01,3000,IUD Hormonal
Meru County,2021-11-01,1,IUD Hormonal
Meru County,2021-12-01,1,IUD Hormonal
Meru County,2022-01-01,14,IUD Hormonal
Meru County,2022-02-01,4,IUD Hormonal
Meru County,2022-03-01,7,IUD Hormonal
Meru County,2022-04-01,17,IUD Hormonal
Meru County,2022-05-01,6,IUD Hormonal
Meru County,2022-06-01,NA,IUD Hormonal
Migori County,2021-07-01,328,IUD Hormonal
Migori County,2021-08-01,449,IUD Hormonal
Migori County,2021-09-01,3382,IUD Hormonal
Migori County,2021-10-01,94,IUD Hormonal
Migori County,2021-11-01,1317,IUD Hormonal
Migori County,2021-12-01,628,IUD Hormonal
Migori County,2022-01-01,35,IUD Hormonal
Migori County,2022-02-01,248,IUD Hormonal
Migori County,2022-03-01,121,IUD Hormonal
Migori County,2022-04-01,39,IUD Hormonal
Migori County,2022-05-01,71,IUD Hormonal
Migori County,2022-06-01,42,IUD Hormonal
Mombasa County,2021-07-01,2,IUD Hormonal
Mombasa County,2021-08-01,NA,IUD Hormonal
Mombasa County,2021-09-01,4,IUD Hormonal
Mombasa County,2021-10-01,1,IUD Hormonal
Mombasa County,2021-11-01,10,IUD Hormonal
Mombasa County,2021-12-01,2,IUD Hormonal
Mombasa County,2022-01-01,2,IUD Hormonal
Mombasa County,2022-02-01,NA,IUD Hormonal
Mombasa County,2022-03-01,2,IUD Hormonal
Mombasa County,2022-04-01,5,IUD Hormonal
Mombasa County,2022-05-01,NA,IUD Hormonal
Mombasa County,2022-06-01,NA,IUD Hormonal
Muranga County,2021-07-01,NA,IUD Hormonal
Muranga County,2021-08-01,81,IUD Hormonal
Muranga County,2021-09-01,5,IUD Hormonal
Muranga County,2021-10-01,110,IUD Hormonal
Muranga County,2021-11-01,7,IUD Hormonal
Muranga County,2021-12-01,2,IUD Hormonal
Muranga County,2022-01-01,NA,IUD Hormonal
Muranga County,2022-02-01,2,IUD Hormonal
Muranga County,2022-03-01,NA,IUD Hormonal
Muranga County,2022-04-01,12,IUD Hormonal
Muranga County,2022-05-01,6,IUD Hormonal
Muranga County,2022-06-01,NA,IUD Hormonal
Nairobi County,2021-07-01,351,IUD Hormonal
Nairobi County,2021-08-01,173,IUD Hormonal
Nairobi County,2021-09-01,508,IUD Hormonal
Nairobi County,2021-10-01,412,IUD Hormonal
Nairobi County,2021-11-01,26,IUD Hormonal
Nairobi County,2021-12-01,46,IUD Hormonal
Nairobi County,2022-01-01,19,IUD Hormonal
Nairobi County,2022-02-01,51,IUD Hormonal
Nairobi County,2022-03-01,241,IUD Hormonal
Nairobi County,2022-04-01,24,IUD Hormonal
Nairobi County,2022-05-01,20,IUD Hormonal
Nairobi County,2022-06-01,184,IUD Hormonal
Nakuru County,2021-07-01,839,IUD Hormonal
Nakuru County,2021-08-01,51,IUD Hormonal
Nakuru County,2021-09-01,553,IUD Hormonal
Nakuru County,2021-10-01,1470,IUD Hormonal
Nakuru County,2021-11-01,474,IUD Hormonal
Nakuru County,2021-12-01,86,IUD Hormonal
Nakuru County,2022-01-01,200,IUD Hormonal
Nakuru County,2022-02-01,1170,IUD Hormonal
Nakuru County,2022-03-01,41,IUD Hormonal
Nakuru County,2022-04-01,35,IUD Hormonal
Nakuru County,2022-05-01,3,IUD Hormonal
Nakuru County,2022-06-01,15,IUD Hormonal
Nandi County,2021-07-01,3,IUD Hormonal
Nandi County,2021-08-01,NA,IUD Hormonal
Nandi County,2021-09-01,NA,IUD Hormonal
Nandi County,2021-10-01,NA,IUD Hormonal
Nandi County,2021-11-01,NA,IUD Hormonal
Nandi County,2021-12-01,NA,IUD Hormonal
Nandi County,2022-01-01,42,IUD Hormonal
Nandi County,2022-02-01,10,IUD Hormonal
Nandi County,2022-03-01,NA,IUD Hormonal
Nandi County,2022-04-01,NA,IUD Hormonal
Nandi County,2022-05-01,NA,IUD Hormonal
Nandi County,2022-06-01,NA,IUD Hormonal
Narok County,2021-07-01,NA,IUD Hormonal
Narok County,2021-08-01,NA,IUD Hormonal
Narok County,2021-09-01,NA,IUD Hormonal
Narok County,2021-10-01,NA,IUD Hormonal
Narok County,2021-11-01,3,IUD Hormonal
Narok County,2021-12-01,NA,IUD Hormonal
Narok County,2022-01-01,NA,IUD Hormonal
Narok County,2022-02-01,NA,IUD Hormonal
Narok County,2022-03-01,9,IUD Hormonal
Narok County,2022-04-01,NA,IUD Hormonal
Narok County,2022-05-01,NA,IUD Hormonal
Narok County,2022-06-01,NA,IUD Hormonal
Nyamira County,2021-07-01,1008,IUD Hormonal
Nyamira County,2021-08-01,2,IUD Hormonal
Nyamira County,2021-09-01,2,IUD Hormonal
Nyamira County,2021-10-01,NA,IUD Hormonal
Nyamira County,2021-11-01,177,IUD Hormonal
Nyamira County,2021-12-01,5,IUD Hormonal
Nyamira County,2022-01-01,9,IUD Hormonal
Nyamira County,2022-02-01,79,IUD Hormonal
Nyamira County,2022-03-01,49,IUD Hormonal
Nyamira County,2022-04-01,413,IUD Hormonal
Nyamira County,2022-05-01,3,IUD Hormonal
Nyamira County,2022-06-01,3919,IUD Hormonal
Nyandarua County,2021-07-01,48,IUD Hormonal
Nyandarua County,2021-08-01,4,IUD Hormonal
Nyandarua County,2021-09-01,3,IUD Hormonal
Nyandarua County,2021-10-01,8,IUD Hormonal
Nyandarua County,2021-11-01,17,IUD Hormonal
Nyandarua County,2021-12-01,10,IUD Hormonal
Nyandarua County,2022-01-01,97,IUD Hormonal
Nyandarua County,2022-02-01,7,IUD Hormonal
Nyandarua County,2022-03-01,70,IUD Hormonal
Nyandarua County,2022-04-01,13,IUD Hormonal
Nyandarua County,2022-05-01,298,IUD Hormonal
Nyandarua County,2022-06-01,500,IUD Hormonal
Nyeri County,2021-07-01,NA,IUD Hormonal
Nyeri County,2021-08-01,9,IUD Hormonal
Nyeri County,2021-09-01,8,IUD Hormonal
Nyeri County,2021-10-01,22,IUD Hormonal
Nyeri County,2021-11-01,4,IUD Hormonal
Nyeri County,2021-12-01,4,IUD Hormonal
Nyeri County,2022-01-01,6,IUD Hormonal
Nyeri County,2022-02-01,8,IUD Hormonal
Nyeri County,2022-03-01,4,IUD Hormonal
Nyeri County,2022-04-01,42,IUD Hormonal
Nyeri County,2022-05-01,5,IUD Hormonal
Nyeri County,2022-06-01,5,IUD Hormonal
Samburu County,2021-07-01,NA,IUD Hormonal
Samburu County,2021-08-01,NA,IUD Hormonal
Samburu County,2021-09-01,NA,IUD Hormonal
Samburu County,2021-10-01,NA,IUD Hormonal
Samburu County,2021-11-01,NA,IUD Hormonal
Samburu County,2021-12-01,NA,IUD Hormonal
Samburu County,2022-01-01,NA,IUD Hormonal
Samburu County,2022-02-01,NA,IUD Hormonal
Samburu County,2022-03-01,NA,IUD Hormonal
Samburu County,2022-04-01,NA,IUD Hormonal
Samburu County,2022-05-01,NA,IUD Hormonal
Samburu County,2022-06-01,1,IUD Hormonal
Siaya County,2021-07-01,14,IUD Hormonal
Siaya County,2021-08-01,42,IUD Hormonal
Siaya County,2021-09-01,NA,IUD Hormonal
Siaya County,2021-10-01,NA,IUD Hormonal
Siaya County,2021-11-01,2,IUD Hormonal
Siaya County,2021-12-01,NA,IUD Hormonal
Siaya County,2022-01-01,2,IUD Hormonal
Siaya County,2022-02-01,14,IUD Hormonal
Siaya County,2022-03-01,NA,IUD Hormonal
Siaya County,2022-04-01,NA,IUD Hormonal
Siaya County,2022-05-01,9,IUD Hormonal
Siaya County,2022-06-01,6,IUD Hormonal
Taita Taveta County,2021-07-01,2,IUD Hormonal
Taita Taveta County,2021-08-01,4,IUD Hormonal
Taita Taveta County,2021-09-01,5,IUD Hormonal
Taita Taveta County,2021-10-01,NA,IUD Hormonal
Taita Taveta County,2021-11-01,1,IUD Hormonal
Taita Taveta County,2021-12-01,144,IUD Hormonal
Taita Taveta County,2022-01-01,NA,IUD Hormonal
Taita Taveta County,2022-02-01,NA,IUD Hormonal
Taita Taveta County,2022-03-01,1,IUD Hormonal
