,Date,Q-P1,Q-P2,Q-P3,Q-P4,S-P1,S-P2,S-P3,S-P4
4019,01-07-2021,3360,653,459,707,10651.2,4140.02,2487.78,5040.91
4020,02-07-2021,2845,427,3620,1044,9018.65,2707.18,19620.4,7443.72
4021,03-07-2021,7213,3503,4615,442,22865.21,22209.02,25013.3,3151.46
4022,04-07-2021,7317,654,1402,521,23194.89,4146.36,7598.84,3714.73
4023,05-07-2021,3153,1505,467,1718,9995.01,9541.7,2531.14,12249.34
4024,06-07-2021,1941,3582,314,1101,6152.97,22709.88,1701.88,7850.13
4025,07-07-2021,3744,885,725,1554,11868.48,5610.9,3929.5,11080.02
4026,08-07-2021,3208,2252,1977,1291,10169.36,14277.68,10715.34,9204.83
4027,09-07-2021,5750,1989,4749,1609,18227.5,12610.26,25739.58,11472.17
4028,10-07-2021,7308,1704,1185,1037,23166.36,10803.36,6422.7,7393.81
4029,11-07-2021,6878,1987,3254,1264,21803.26,12597.58,17636.68,9012.32
4030,12-07-2021,7690,2532,2753,835,24377.3,16052.88,14921.26,5953.55
4031,13-07-2021,6040,1262,2434,1813,19146.8,8001.08,13192.28,12926.69
4032,14-07-2021,916,433,2633,457,2903.72,2745.22,14270.86,3258.41
4033,15-07-2021,5108,2827,1277,1518,16192.36,17923.18,6921.34,10823.34
4034,16-07-2021,6318,1296,888,905,20028.06,8216.64,4812.96,6452.65
4035,17-07-2021,1849,506,4554,1681,5861.33,3208.04,24682.68,11985.53
4036,18-07-2021,1000,894,664,1371,3170,5667.96,3598.88,9775.23
4037,19-07-2021,3862,675,3417,1412,12242.54,4279.5,18520.14,10067.56
4038,20-07-2021,6655,1077,3811,792,21096.35,6828.18,20655.62,5646.96
4039,21-07-2021,3960,2801,2971,1428,12553.2,17758.34,16102.82,10181.64
4040,22-07-2021,4581,955,2467,469,14521.77,6054.7,13371.14,3343.97
4041,23-07-2021,5183,2651,4038,1178,16430.11,16807.34,21885.96,8399.14
4042,24-07-2021,6081,3523,2494,1637,19276.77,22335.82,13517.48,11671.81
4043,25-07-2021,2907,1403,2614,1292,9215.19,8895.02,14167.88,9211.96
4044,26-07-2021,6188,588,511,1695,19615.96,3727.92,2769.62,12085.35
4045,27-07-2021,5757,3043,573,1248,18249.69,19292.62,3105.66,8898.24
4046,28-07-2021,4251,1589,1078,627,13475.67,10074.26,5842.76,4470.51
4047,29-07-2021,2546,3813,2877,1482,8070.82,24174.42,15593.34,10566.66
4048,30-07-2021,7453,3249,3045,1746,23626.01,20598.66,16503.9,12448.98
4049,31-07-2021,294,2439,3448,1596,931.98,15463.26,18688.16,11379.48
4050,01-08-2021,2928,1962,5210,1710,9281.76,12439.08,28238.2,12192.3
4051,02-08-2021,7184,647,2069,1336,22773.28,4101.98,11213.98,9525.68
4052,03-08-2021,4761,1727,3744,1556,15092.37,10949.18,20292.48,11094.28
4053,04-08-2021,1596,3633,2954,369,5059.32,23033.22,16010.68,2630.97
4054,05-08-2021,4062,1098,4384,1739,12876.54,6961.32,23761.28,12399.07
4055,06-08-2021,3967,972,5210,1181,12575.39,6162.48,28238.2,8420.53
4056,07-08-2021,4714,1011,593,936,14943.38,6409.74,3214.06,6673.68
4057,08-08-2021,7539,1323,4203,802,23898.63,8387.82,22780.26,5718.26
4058,09-08-2021,5383,3207,3549,928,17064.11,20332.38,19235.58,6616.64
4059,10-08-2021,1942,3794,3733,822,6156.14,24053.96,20232.86,5860.86
4060,11-08-2021,1162,2312,5995,1670,3683.54,14658.08,32492.9,11907.1
4061,12-08-2021,3643,2434,3887,625,11548.31,15431.56,21067.54,4456.25
4062,13-08-2021,3498,2330,1406,578,11088.66,14772.2,7620.52,4121.14
4063,14-08-2021,1597,2519,342,836,5062.49,15970.46,1853.64,5960.68
4064,15-08-2021,7884,1542,5166,898,24992.28,9776.28,27999.72,6402.74
4065,16-08-2021,668,462,4334,1778,2117.56,2929.08,23490.28,12677.14
4066,17-08-2021,7985,3366,2883,477,25312.45,21340.44,15625.86,3401.01
4067,18-08-2021,3809,3946,4588,1131,12074.53,25017.64,24866.96,8064.03
4068,19-08-2021,1273,1476,2029,1091,4035.41,9357.84,10997.18,7778.83
4069,20-08-2021,6975,821,628,577,22110.75,5205.14,3403.76,4114.01
4070,21-08-2021,7777,3969,3111,425,24653.09,25163.46,16861.62,3030.25
4071,22-08-2021,6133,1165,2505,840,19441.61,7386.1,13577.1,5989.2
4072,23-08-2021,1176,3693,3434,688,3727.92,23413.62,18612.28,4905.44
4073,24-08-2021,354,2001,3316,1887,1122.18,12686.34,17972.72,13454.31
4074,25-08-2021,629,2712,3640,595,1993.93,17194.08,19728.8,4242.35
4075,26-08-2021,7671,723,4446,1262,24317.07,4583.82,24097.32,8998.06
4076,27-08-2021,1582,994,1159,317,5014.94,6301.96,6281.78,2260.21
4077,28-08-2021,356,388,4278,1160,1128.52,2459.92,23186.76,8270.8
4078,29-08-2021,667,321,4834,926,2114.39,2035.14,26200.28,6602.38
4079,31-08-2021,1690,1730,3154,1130,5357.3,10968.2,17094.68,8056.9
4080,01-09-2021,1648,3043,4235,1062,5224.16,19292.62,22953.7,7572.06
4081,02-09-2021,7770,2732,1155,758,24630.9,17320.88,6260.1,5404.54
4082,03-09-2021,7492,632,4915,681,23749.64,4006.88,26639.3,4855.53
4083,04-09-2021,3545,2759,333,486,11237.65,17492.06,1804.86,3465.18
4084,05-09-2021,7758,2444,5283,1735,24592.86,15494.96,28633.86,12370.55
4085,06-09-2021,849,3947,5175,1732,2691.33,25023.98,28048.5,12349.16
4086,07-09-2021,2201,3338,5843,1719,6977.17,21162.92,31669.06,12256.47
4087,08-09-2021,6721,3006,4287,1149,21305.57,19058.04,23235.54,8192.37
4088,09-09-2021,2008,2710,1052,1603,6365.36,17181.4,5701.84,11429.39
4089,10-09-2021,679,2283,1302,1303,2152.43,14474.22,7056.84,9290.39
4090,11-09-2021,6812,3630,5342,1581,21594.04,23014.2,28953.64,11272.53
4091,12-09-2021,1191,1446,3690,1042,3775.47,9167.64,19999.8,7429.46
4092,13-09-2021,800,1533,1168,1102,2536,9719.22,6330.56,7857.26
4093,14-09-2021,7447,1329,2607,412,23606.99,8425.86,14129.94,2937.56
4094,15-09-2021,742,3840,5352,1249,2352.14,24345.6,29007.84,8905.37
4095,16-09-2021,2495,611,5054,285,7909.15,3873.74,27392.68,2032.05
4096,17-09-2021,4608,3041,343,1366,14607.36,19279.94,1859.06,9739.58
4097,18-09-2021,1302,1005,3356,1430,4127.34,6371.7,18189.52,10195.9
4098,19-09-2021,3754,3880,5602,591,11900.18,24599.2,30362.84,4213.83
4099,20-09-2021,5919,3910,3674,1385,18763.23,24789.4,19913.08,9875.05
4100,21-09-2021,5194,2047,1807,1861,16464.98,12977.98,9793.94,13268.93
4101,22-09-2021,4867,1288,5210,356,15428.39,8165.92,28238.2,2538.28
4102,23-09-2021,6635,3380,1437,376,21032.95,21429.2,7788.54,2680.88
4103,24-09-2021,1431,796,2698,905,4536.27,5046.64,14623.16,6452.65
4104,25-09-2021,6225,1598,3752,1889,19733.25,10131.32,20335.84,13468.57
4105,26-09-2021,4554,2120,2447,412,14436.18,13440.8,13262.74,2937.56
4106,27-09-2021,2269,458,3513,830,7192.73,2903.72,19040.46,5917.9
4107,28-09-2021,5593,322,4760,771,17729.81,2041.48,25799.2,5497.23
4108,29-09-2021,409,2067,5767,1488,1296.53,13104.78,31257.14,10609.44
4109,30-09-2021,3792,3983,3144,1251,12020.64,25252.22,17040.48,8919.63
4110,31-9-2021,3511,2609,1543,853,11129.87,16541.06,8363.06,6081.89
4111,01-10-2021,2774,282,5211,883,8793.58,1787.88,28243.62,6295.79
4112,02-10-2021,5835,289,1475,1369,18496.95,1832.26,7994.5,9760.97
4113,03-10-2021,4116,1538,5764,664,13047.72,9750.92,31240.88,4734.32
4114,04-10-2021,4781,1089,4031,1671,15155.77,6904.26,21848.02,11914.23
4115,05-10-2021,7052,2334,4460,984,22354.84,14797.56,24173.2,7015.92
4116,06-10-2021,6555,3812,5203,706,20779.35,24168.08,28200.26,5033.78
4117,07-10-2021,3716,2372,3814,1388,11779.72,15038.48,20671.88,9896.44
4118,08-10-2021,1206,3263,3418,1616,3823.02,20687.42,18525.56,11522.08
4119,09-10-2021,2884,3934,1828,1611,9142.28,24941.56,9907.76,11486.43
4120,10-10-2021,1602,3526,3112,1909,5078.34,22354.84,16867.04,13611.17
4121,11-10-2021,3257,2673,4923,270,10324.69,16946.82,26682.66,1925.1
4122,12-10-2021,6665,2190,5281,1694,21128.05,13884.6,28623.02,12078.22
4123,13-10-2021,2870,857,4499,565,9097.9,5433.38,24384.58,4028.45
4124,14-10-2021,4303,2135,4170,675,13640.51,13535.9,22601.4,4812.75
4125,15-10-2021,1203,3255,3743,357,3813.51,20636.7,20287.06,2545.41
4126,16-10-2021,1211,2382,4838,1231,3838.87,15101.88,26221.96,8777.03
4127,17-10-2021,4987,1276,2192,654,15808.79,8089.84,11880.64,4663.02
4128,18-10-2021,6533,2038,1640,1167,20709.61,12920.92,8888.8,8320.71
4129,19-10-2021,5389,1474,689,1659,17083.13,9345.16,3734.38,11828.67
4130,20-10-2021,4197,3661,4038,1299,13304.49,23210.74,21885.96,9261.87
4131,21-10-2021,6736,877,3329,274,21353.12,5560.18,18043.18,1953.62
4132,22-10-2021,6741,878,4434,1272,21368.97,5566.52,24032.28,9069.36
4133,23-10-2021,3548,1862,3816,267,11247.16,11805.08,20682.72,1903.71
4134,24-10-2021,5513,2710,5578,1129,17476.21,17181.4,30232.76,8049.77
4135,25-10-2021,4519,3642,1073,711,14325.23,23090.28,5815.66,5069.43
4136,26-10-2021,3164,1897,2614,1532,10029.88,12026.98,14167.88,10923.16
4137,27-10-2021,1344,574,1398,1818,4260.48,3639.16,7577.16,12962.34
4138,28-10-2021,6689,1610,2305,1036,21204.13,10207.4,12493.1,7386.68
4139,29-10-2021,4254,3127,5891,251,13485.18,19825.18,31929.22,1789.63
4140,30-10-2021,6404,988,4526,1741,20300.68,6263.92,24530.92,12413.33
4141,01-11-2021,1923,3482,5509,1833,6095.91,22075.88,29858.78,13069.29
4142,02-11-2021,684,3684,3469,851,2168.28,23356.56,18801.98,6067.63
4143,03-11-2021,572,424,4371,356,1813.24,2688.16,23690.82,2538.28
4144,04-11-2021,2090,2525,4102,1272,6625.3,16008.5,22232.84,9069.36
4145,05-11-2021,6000,2382,5144,1064,19020,15101.88,27880.48,7586.32
4146,06-11-2021,4326,3180,5128,634,13713.42,20161.2,27793.76,4520.42
4147,07-11-2021,5689,1602,981,382,18034.13,10156.68,5317.02,2723.66
4148,08-11-2021,1872,3148,3429,1094,5934.24,19958.32,18585.18,7800.22
4149,09-11-2021,1008,2726,4863,1153,3195.36,17282.84,26357.46,8220.89
4150,10-11-2021,3513,3402,4953,498,11136.21,21568.68,26845.26,3550.74
4151,11-11-2021,2378,546,5274,1506,7538.26,3461.64,28585.08,10737.78
4152,12-11-2021,6207,309,4924,847,19676.19,1959.06,26688.08,6039.11
4153,13-11-2021,4222,1727,3406,832,13383.74,10949.18,18460.52,5932.16
4154,14-11-2021,4628,2612,5169,1562,14670.76,16560.08,28015.98,11137.06
4155,15-11-2021,1844,1292,4514,1030,5845.48,8191.28,24465.88,7343.9
4156,16-11-2021,5204,1803,2411,855,16496.68,11431.02,13067.62,6096.15
4157,17-11-2021,5705,1275,4465,422,18084.85,8083.5,24200.3,3008.86
4158,18-11-2021,4231,1753,4534,551,13412.27,11114.02,24574.28,3928.63
4159,19-11-2021,265,2372,3805,1130,840.05,15038.48,20623.1,8056.9
4160,20-11-2021,4367,1369,2980,1946,13843.39,8679.46,16151.6,13874.98
4161,21-11-2021,3445,3823,4956,1098,10920.65,24237.82,26861.52,7828.74
4162,22-11-2021,1922,2771,2384,1304,6092.74,17568.14,12921.28,9297.52
4163,23-11-2021,3464,3146,2687,1032,10980.88,19945.64,14563.54,7358.16
4164,24-11-2021,6072,851,1977,549,19248.24,5395.34,10715.34,3914.37
4165,25-11-2021,2429,3954,488,1299,7699.93,25068.36,2644.96,9261.87
4166,26-11-2021,7199,3510,3832,259,22820.83,22253.4,20769.44,1846.67
4167,27-11-2021,1311,984,563,1100,4155.87,6238.56,3051.46,7843
4168,28-11-2021,4356,2745,4583,1496,13808.52,17403.3,24839.86,10666.48
4169,29-11-2021,4626,883,5238,1466,14664.42,5598.22,28389.96,10452.58
4170,30-11-2021,2357,1540,3970,1017,7471.69,9763.6,21517.4,7251.21
4171,31-11-2021,506,3333,3897,574,1604.02,21131.22,21121.74,4092.62
4172,01-12-2021,3464,3640,3136,1142,10980.88,23077.6,16997.12,8142.46
4173,02-12-2021,4269,2598,1284,1273,13532.73,16471.32,6959.28,9076.49
4174,03-12-2021,5387,422,5089,1866,17076.79,2675.48,27582.38,13304.58
4175,04-12-2021,2935,3267,5183,1346,9303.95,20712.78,28091.86,9596.98
4176,05-12-2021,7701,3436,784,1645,24412.17,21784.24,4249.28,11728.85
4177,06-12-2021,476,1801,2873,1187,1508.92,11418.34,15571.66,8463.31
4178,07-12-2021,3274,3993,2199,515,10378.58,25315.62,11918.58,3671.95
4179,08-12-2021,2794,3152,5155,449,8856.98,19983.68,27940.1,3201.37
4180,09-12-2021,1928,2690,3970,1908,6111.76,17054.6,21517.4,13604.04
4181,10-12-2021,6404,1602,616,1747,20300.68,10156.68,3338.72,12456.11
4182,11-12-2021,1544,3639,489,1649,4894.48,23071.26,2650.38,11757.37
4183,12-12-2021,3727,3183,5265,1679,11814.59,20180.22,28536.3,11971.27
4184,13-12-2021,3758,3895,1289,1390,11912.86,24694.3,6986.38,9910.7
4185,14-12-2021,6468,2319,2018,1418,20503.56,14702.46,10937.56,10110.34
4186,15-12-2021,6706,599,2783,934,21258.02,3797.66,15083.86,6659.42
4187,16-12-2021,4614,1644,3933,714,14626.38,10422.96,21316.86,5090.82
4188,17-12-2021,2756,2673,4777,1300,8736.52,16946.82,25891.34,9269
4189,18-12-2021,3555,2974,5051,988,11269.35,18855.16,27376.42,7044.44
4190,19-12-2021,487,2548,3982,1604,1543.79,16154.32,21582.44,11436.52
4191,20-12-2021,3681,1045,3385,346,11668.77,6625.3,18346.7,2466.98
4192,21-12-2021,612,1921,3855,1128,1940.04,12179.14,20894.1,8042.64
4193,22-12-2021,321,1976,4131,288,1017.57,12527.84,22390.02,2053.44
4194,23-12-2021,5522,2693,2039,415,17504.74,17073.62,11051.38,2958.95
4195,24-12-2021,504,1655,1644,1636,1597.68,10492.7,8910.48,11664.68
4196,25-12-2021,2025,3571,2276,518,6419.25,22640.14,12335.92,3693.34
4197,26-12-2021,6422,3643,5080,346,20357.74,23096.62,27533.6,2466.98
4198,27-12-2021,7919,1984,3326,1932,25103.23,12578.56,18026.92,13775.16
4199,28-12-2021,1170,2420,1666,440,3708.9,15342.8,9029.72,3137.2
4200,29-12-2021,3314,2840,823,457,10505.38,18005.6,4460.66,3258.41
4201,30-12-2021,3834,3829,3346,1349,12153.78,24275.86,18135.32,9618.37
4202,01-01-2022,1706,302,5432,935,5408.02,1914.68,29441.44,6666.55
4203,02-01-2022,2335,2595,1169,416,7401.95,16452.3,6335.98,2966.08
4204,03-01-2022,2217,3730,5163,1312,7027.89,23648.2,27983.46,9354.56
4205,04-01-2022,2045,3252,3509,436,6482.65,20617.68,19018.78,3108.68
4206,05-01-2022,2461,2990,1107,1527,7801.37,18956.6,5999.94,10887.51
4207,06-01-2022,3213,308,4103,1829,10185.21,1952.72,22238.26,13040.77
4208,07-01-2022,3373,2850,4955,767,10692.41,18069,26856.1,5468.71
4209,08-01-2022,7365,3929,3415,624,23347.05,24909.86,18509.3,4449.12
4210,09-01-2022,7113,2966,2201,421,22548.21,18804.44,11929.42,3001.73
4211,10-01-2022,2411,1137,1857,1661,7642.87,7208.58,10064.94,11842.93
4212,11-01-2022,622,335,4327,1699,1971.74,2123.9,23452.34,12113.87
4213,12-01-2022,3352,2258,4241,1190,10625.84,14315.72,22986.22,8484.7
4214,13-01-2022,2292,2602,1332,791,7265.64,16496.68,7219.44,5639.83
4215,14-01-2022,5324,1857,840,1492,16877.08,11773.38,4552.8,10637.96
4216,15-01-2022,4613,728,1303,1638,14623.21,4615.52,7062.26,11678.94
4217,16-01-2022,6671,2029,854,790,21147.07,12863.86,4628.68,5632.7
4218,17-01-2022,4640,466,2234,1963,14708.8,2954.44,12108.28,13996.19
4219,18-01-2022,7156,502,5210,1403,22684.52,3182.68,28238.2,10003.39
4220,19-01-2022,4530,3172,5166,693,14360.1,20110.48,27999.72,4941.09
4221,20-01-2022,4935,2747,2926,742,15643.95,17415.98,15858.92,5290.46
4222,21-01-2022,6157,974,4082,1863,19517.69,6175.16,22124.44,13283.19
4223,22-01-2022,1075,2755,714,1905,3407.75,17466.7,3869.88,13582.65
4224,23-01-2022,5197,2819,1813,1186,16474.49,17872.46,9826.46,8456.18
4225,24-01-2022,1686,1561,2003,659,5344.62,9896.74,10856.26,4698.67
4226,25-01-2022,4999,516,2360,1063,15846.83,3271.44,12791.2,7579.19
4227,26-01-2022,5041,2918,5153,257,15979.97,18500.12,27929.26,1832.41
4228,27-01-2022,676,3307,1757,386,2142.92,20966.38,9522.94,2752.18
4229,28-01-2022,6793,1587,1294,1152,21533.81,10061.58,7013.48,8213.76
4230,29-01-2022,7098,990,929,1041,22500.66,6276.6,5035.18,7422.33
4231,30-01-2022,6244,3092,4362,1507,19793.48,19603.28,23642.04,10744.91
4232,31-01-2022,7046,1115,3854,335,22335.82,7069.1,20888.68,2388.55
4233,01-02-2022,4285,2464,2450,1759,13583.45,15621.76,13279,12541.67
4234,02-02-2022,1395,3997,2860,1991,4422.15,25340.98,15501.2,14195.83
4235,03-02-2022,7546,1582,4146,1939,23920.82,10029.88,22471.32,13825.07
4236,04-02-2022,1347,355,1391,1516,4269.99,2250.7,7539.22,10809.08
4237,05-02-2022,4804,2081,1696,540,15228.68,13193.54,9192.32,3850.2
4238,06-02-2022,706,3446,3076,861,2238.02,21847.64,16671.92,6138.93
4239,07-02-2022,5208,2329,4805,524,16509.36,14765.86,26043.1,3736.12
4240,08-02-2022,1957,804,2559,961,6203.69,5097.36,13869.78,6851.93
4241,09-02-2022,5882,426,802,1349,18645.94,2700.84,4346.84,9618.37
4242,10-02-2022,7681,754,1805,742,24348.77,4780.36,9783.1,5290.46
4243,11-02-2022,3936,2883,1900,1061,12477.12,18278.22,10298,7564.93
4244,12-02-2022,7239,3920,4864,1259,22947.63,24852.8,26362.88,8976.67
4245,13-02-2022,1106,2925,1799,1793,3506.02,18544.5,9750.58,12784.09
4246,14-02-2022,807,3464,948,1425,2558.19,21961.76,5138.16,10160.25
4247,15-02-2022,5600,1142,896,460,17752,7240.28,4856.32,3279.8
4248,16-02-2022,7509,3091,1064,1142,23803.53,19596.94,5766.88,8142.46
4249,17-02-2022,7252,3326,5091,442,22988.84,21086.84,27593.22,3151.46
4250,18-02-2022,5352,2440,902,1298,16965.84,15469.6,4888.84,9254.74
4251,19-02-2022,7330,957,3021,959,23236.1,6067.38,16373.82,6837.67
4252,20-02-2022,4996,572,5658,598,15837.32,3626.48,30666.36,4263.74
4253,21-02-2022,5695,975,5419,1893,18053.15,6181.5,29370.98,13497.09
4254,22-02-2022,379,1254,5679,311,1201.43,7950.36,30780.18,2217.43
4255,23-02-2022,2346,1425,4119,1318,7436.82,9034.5,22324.98,9397.34
4256,24-02-2022,2052,1507,4604,428,6504.84,9554.38,24953.68,3051.64
4257,25-02-2022,1661,3737,544,1975,5265.37,23692.58,2948.48,14081.75
4258,26-02-2022,7889,1241,1275,1444,25008.13,7867.94,6910.5,10295.72
4259,27-02-2022,5058,2153,791,1419,16033.86,13650.02,4287.22,10117.47
4260,28-02-2022,4715,2521,3181,1922,14946.55,15983.14,17241.02,13703.86
4261,01-03-2022,6396,2410,4993,1292,20275.32,15279.4,27062.06,9211.96
4262,02-03-2022,4223,1420,5183,1341,13386.91,9002.8,28091.86,9561.33
4263,03-03-2022,642,1851,3124,1430,2035.14,11735.34,16932.08,10195.9
4264,04-03-2022,1628,2522,2233,1411,5160.76,15989.48,12102.86,10060.43
4265,05-03-2022,5893,3270,4505,557,18680.81,20731.8,24417.1,3971.41
4266,06-03-2022,3951,3275,5300,597,12524.67,20763.5,28726,4256.61
4267,07-03-2022,7769,2845,1690,379,24627.73,18037.3,9159.8,2702.27
4268,08-03-2022,1908,2781,1079,477,6048.36,17631.54,5848.18,3401.01
4269,09-03-2022,3700,427,4043,1291,11729,2707.18,21913.06,9204.83
4270,10-03-2022,6310,1644,3723,1989,20002.7,10422.96,20178.66,14181.57
4271,11-03-2022,3616,688,947,1586,11462.72,4361.92,5132.74,11308.18
4272,12-03-2022,7324,820,1028,1117,23217.08,5198.8,5571.76,7964.21
4273,13-03-2022,1308,1736,4209,752,4146.36,11006.24,22812.78,5361.76
4274,14-03-2022,2576,538,4096,796,8165.92,3410.92,22200.32,5675.48
4275,15-03-2022,644,797,3245,992,2041.48,5052.98,17587.9,7072.96
4276,16-03-2022,2483,1967,633,388,7871.11,12470.78,3430.86,2766.44
4277,17-03-2022,6837,977,4708,502,21673.29,6194.18,25517.36,3579.26
4278,18-03-2022,5178,3383,2659,516,16414.26,21448.22,14411.78,3679.08
4279,19-03-2022,4827,3428,2976,1337,15301.59,21733.52,16129.92,9532.81
4280,20-03-2022,1976,2112,5527,1381,6263.92,13390.08,29956.34,9846.53
4281,21-03-2022,2598,699,2880,811,8235.66,4431.66,15609.6,5782.43
4282,22-03-2022,4482,2785,4348,306,14207.94,17656.9,23566.16,2181.78
4283,23-03-2022,4380,1149,5221,771,13884.6,7284.66,28297.82,5497.23
4284,24-03-2022,2101,1396,4803,1158,6660.17,8850.64,26032.26,8256.54
4285,25-03-2022,5591,552,579,1360,17723.47,3499.68,3138.18,9696.8
4286,26-03-2022,4958,1570,3309,876,15716.86,9953.8,17934.78,6245.88
4287,27-03-2022,2146,2048,1853,1367,6802.82,12984.32,10043.26,9746.71
4288,28-03-2022,6293,3169,1366,704,19948.81,20091.46,7403.72,5019.52
4289,29-03-2022,2320,496,891,1950,7354.4,3144.64,4829.22,13903.5
4290,30-03-2022,1600,3975,4249,1590,5072,25201.5,23029.58,11336.7
4291,31-03-2022,3092,1645,4823,1864,9801.64,10429.3,26140.66,13290.32
4292,01-04-2022,2308,706,1036,539,7316.36,4476.04,5615.12,3843.07
4293,02-04-2022,5708,3005,5349,1217,18094.36,19051.7,28991.58,8677.21
4294,03-04-2022,5416,3926,2631,1368,17168.72,24890.84,14260.02,9753.84
4295,04-04-2022,6550,3419,3889,693,20763.5,21676.46,21078.38,4941.09
4296,05-04-2022,7705,1201,2316,551,24424.85,7614.34,12552.72,3928.63
4297,06-04-2022,6411,273,4434,1932,20322.87,1730.82,24032.28,13775.16
4298,07-04-2022,3520,2073,4588,1141,11158.4,13142.82,24866.96,8135.33
4299,08-04-2022,1992,1574,5419,1301,6314.64,9979.16,29370.98,9276.13
4300,09-04-2022,1936,2431,4477,1144,6137.12,15412.54,24265.34,8156.72
4301,10-04-2022,5311,2555,4264,1194,16835.87,16198.7,23110.88,8513.22
4302,11-04-2022,6501,721,2568,341,20608.17,4571.14,13918.56,2431.33
4303,12-04-2022,2618,2384,5577,669,8299.06,15114.56,30227.34,4769.97
4304,13-04-2022,3632,3688,402,1422,11513.44,23381.92,2178.84,10138.86
4305,14-04-2022,6373,423,2961,1675,20202.41,2681.82,16048.62,11942.75
4306,15-04-2022,484,1942,5292,1174,1534.28,12312.28,28682.64,8370.62
4307,16-04-2022,2610,2603,1231,391,8273.7,16503.02,6672.02,2787.83
4308,17-04-2022,7896,1998,1846,636,25030.32,12667.32,10005.32,4534.68
4309,18-04-2022,5806,3441,3766,993,18405.02,21815.94,20411.72,7080.09
4310,19-04-2022,5880,3267,5027,331,18639.6,20712.78,27246.34,2360.03
4311,20-04-2022,1450,1681,2741,705,4596.5,10657.54,14856.22,5026.65
4312,21-04-2022,1480,3367,2353,794,4691.6,21346.78,12753.26,5661.22
4313,22-04-2022,673,2291,4845,1761,2133.41,14524.94,26259.9,12555.93
4314,23-04-2022,4431,1057,5068,1048,14046.27,6701.38,27468.56,7472.24
4315,24-04-2022,6905,2062,579,1707,21888.85,13073.08,3138.18,12170.91
4316,25-04-2022,5435,541,2474,832,17228.95,3429.94,13409.08,5932.16
4317,26-04-2022,4425,2998,5725,1891,14027.25,19007.32,31029.5,13482.83
4318,27-04-2022,3273,2357,3062,707,10375.41,14943.38,16596.04,5040.91
4319,28-04-2022,2159,1532,1483,1474,6844.03,9712.88,8037.86,10509.62
4320,29-04-2022,2051,1385,1538,888,6501.67,8780.9,8335.96,6331.44
4321,30-04-2022,6766,1356,5096,1131,21448.22,8597.04,27620.32,8064.03
4322,01-05-2022,2524,500,279,661,8001.08,3170,1512.18,4712.93
4323,02-05-2022,3138,1075,3797,386,9947.46,6815.5,20579.74,2752.18
4324,03-05-2022,4372,439,3815,520,13859.24,2783.26,20677.3,3707.6
4325,04-05-2022,5785,2301,5086,1965,18338.45,14588.34,27566.12,14010.45
4326,05-05-2022,1144,3025,4500,1435,3626.48,19178.5,24390,10231.55
4327,06-05-2022,3280,3774,4757,1350,10397.6,23927.16,25782.94,9625.5
4328,07-05-2022,901,3213,3421,1306,2856.17,20370.42,18541.82,9311.78
4329,08-05-2022,975,1689,5393,362,3090.75,10708.26,29230.06,2581.06
4330,09-05-2022,6122,2819,1734,551,19406.74,17872.46,9398.28,3928.63
4331,10-05-2022,683,2071,2012,1480,2165.11,13130.14,10905.04,10552.4
4332,11-05-2022,904,3803,3970,303,2865.68,24111.02,21517.4,2160.39
4333,12-05-2022,368,780,1963,724,1166.56,4945.2,10639.46,5162.12
