start_time,end_time,hhid,account_num,account_type,weight,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246
"Nov 7, 2019 12:10:10 PM","Nov 7, 2019 1:17:37 PM",2136,3,SACCO Account,185.88798,District_B,Rural,female,33,6,university,no,yes,no,Company_A Company_B Company_C,Company_A,yes,no,,yes,no,yes,yes,no,no,,no,no
"Nov 7, 2019 3:07:45 PM","Nov 7, 2019 4:42:51 PM",2136,4,VSLA Account,185.88798,District_B,Rural,female,33,6,university,no,yes,no,Company_A Company_B Company_C,Company_A,yes,no,,yes,no,yes,yes,no,no,,no,no
"Nov 7, 2019 10:53:07 AM","Nov 7, 2019 12:03:01 PM",2137,1,Mobile Money,356.25178,District_C,Rural,male,24,5,tvet,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
"Nov 7, 2019 1:30:30 PM","Nov 7, 2019 3:01:51 PM",2137,2,Bank Account,356.25178,District_C,Rural,male,24,5,tvet,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
"Nov 7, 2019 12:12:44 PM","Nov 7, 2019 1:58:38 PM",2137,3,SACCO Account,356.25178,District_C,Rural,male,24,5,tvet,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
"Nov 7, 2019 9:57:56 AM","Nov 7, 2019 11:33:13 AM",2137,4,VSLA Account,356.25178,District_C,Rural,male,24,5,tvet,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
"Nov 7, 2019 11:37:10 AM","Nov 7, 2019 12:48:09 PM",2138,1,Mobile Money,278.15822,District_C,Rural,male,28,3,secondary 3,no,yes,no,Company_B,,yes,,,yes,yes,no,no,no,yes,yes,no,no
"Nov 7, 2019 3:50:47 PM","Nov 7, 2019 5:07:06 PM",2139,1,Mobile Money,410.18732,District_B,Rural,male,30,2,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
"Nov 7, 2019 9:57:01 AM","Nov 7, 2019 10:47:23 AM",2139,2,Bank Account,410.18732,District_B,Rural,male,30,2,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
"Nov 7, 2019 12:15:05 PM","Nov 7, 2019 1:21:01 PM",2139,3,VSLA Account,410.18732,District_B,Rural,male,30,2,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
"Nov 7, 2019 11:35:40 AM","Nov 7, 2019 12:43:47 PM",2140,1,VSLA Account,692.99188,District_C,Rural,female,55,3,primary 1,no,yes,,,,,,,,,,,,,,,
"Nov 7, 2019 1:58:32 PM","Nov 7, 2019 3:04:50 PM",2141,1,Mobile Money,91.961905,District_A,Rural,male,41,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,yes,,no,no
"Nov 7, 2019 3:05:25 PM","Nov 7, 2019 4:10:56 PM",2141,2,Bank Account,91.961905,District_A,Rural,male,41,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,yes,,no,no
"Nov 7, 2019 2:04:27 PM","Nov 7, 2019 3:04:19 PM",2141,3,SACCO Account,91.961905,District_A,Rural,male,41,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,yes,,no,no
"Nov 7, 2019 3:27:54 PM","Nov 7, 2019 4:43:18 PM",2142,1,Mobile Money,164.56691,District_C,Rural,female,24,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,,no,yes
"Nov 7, 2019 1:08:22 PM","Nov 7, 2019 2:09:12 PM",2142,2,SACCO Account,164.56691,District_C,Rural,female,24,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,,no,yes
"Nov 7, 2019 3:24:11 PM","Nov 7, 2019 4:27:07 PM",2142,3,VSLA Account,164.56691,District_C,Rural,female,24,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,,no,yes
"Nov 7, 2019 10:08:16 AM","Nov 7, 2019 4:04:28 PM",2143,1,SACCO Account,137.839,District_A,Rural,male,36,7,primary 4,no,yes,no,,,,,,,no,no,,yes,,,,no
"Nov 7, 2019 12:14:33 PM","Nov 7, 2019 1:35:23 PM",2143,2,VSLA Account,137.839,District_A,Rural,male,36,7,primary 4,no,yes,no,,,,,,,no,no,,yes,,,,no
"Nov 8, 2019 9:51:24 AM","Nov 8, 2019 11:37:28 AM",2144,1,Mobile Money,695.35611,District_C,Rural,female,21,7,secondary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,yes,no
"Nov 8, 2019 4:31:29 PM","Nov 8, 2019 5:43:55 PM",2144,2,SACCO Account,695.35611,District_C,Rural,female,21,7,secondary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,yes,no
"Oct 28, 2019 11:13:11 AM","Oct 28, 2019 12:51:29 PM",2144,3,VSLA Account,695.35611,District_C,Rural,female,21,7,secondary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,yes,no
"Oct 28, 2019 3:25:20 PM","Oct 28, 2019 4:37:09 PM",2145,1,None,478.85197,District_C,Rural,female,25,3,primary 5,yes,yes,no,,,,,,,,,,,,,,
"Oct 29, 2019 6:08:36 PM","Oct 29, 2019 7:27:38 PM",2146,1,Mobile Money,179.47305,District_C,Rural,male,32,3,primary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,yes,yes,no
"Oct 29, 2019 11:17:08 AM","Oct 29, 2019 12:46:38 PM",2147,1,Mobile Money,592.41799,District_A,Rural,male,32,7,primary 5,no,yes,yes,Company_A Company_B,Company_B,no,,,yes,yes,yes,yes,no,yes,,no,no
"Nov 1, 2019 11:41:35 AM","Nov 1, 2019 1:00:15 PM",2147,2,Bank Account,592.41799,District_A,Rural,male,32,7,primary 5,no,yes,yes,Company_A Company_B,Company_B,no,,,yes,yes,yes,yes,no,yes,,no,no
"Nov 2, 2019 8:44:44 AM","Nov 2, 2019 9:54:02 AM",2147,3,SACCO Account,592.41799,District_A,Rural,male,32,7,primary 5,no,yes,yes,Company_A Company_B,Company_B,no,,,yes,yes,yes,yes,no,yes,,no,no
"Nov 4, 2019 1:46:19 PM","Nov 4, 2019 2:53:01 PM",2148,1,Mobile Money,194.06613,District_B,Rural,male,52,5,primary 1,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,,no,no
"Nov 5, 2019 1:36:00 PM","Nov 5, 2019 2:55:48 PM",2148,2,SACCO Account,194.06613,District_B,Rural,male,52,5,primary 1,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,,no,no
"Oct 29, 2019 3:26:15 PM","Oct 29, 2019 4:27:51 PM",2148,3,VSLA Account,194.06613,District_B,Rural,male,52,5,primary 1,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,,no,no
"Oct 30, 2019 3:05:42 PM","Oct 30, 2019 4:02:19 PM",2149,1,Mobile Money,185.88798,District_B,Rural,female,32,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,yes,no,no,,yes,no
"Nov 7, 2019 12:15:10 PM","Nov 7, 2019 1:19:12 PM",2149,2,SACCO Account,185.88798,District_B,Rural,female,32,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,yes,no,no,,yes,no
"Oct 29, 2019 12:01:11 PM","Oct 29, 2019 1:13:27 PM",2149,3,VSLA Account,185.88798,District_B,Rural,female,32,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,yes,no,no,,yes,no
"Nov 2, 2019 9:22:19 AM","Nov 2, 2019 10:24:49 AM",2150,1,Mobile Money,202.8237,District_C,Rural,female,35,6,primary 2,no,yes,no,Company_B,,yes,no,,yes,no,no,yes,no,yes,yes,no,no
"Nov 4, 2019 5:11:29 PM","Nov 4, 2019 5:59:08 PM",2150,2,VSLA Account,202.8237,District_C,Rural,female,35,6,primary 2,no,yes,no,Company_B,,yes,no,,yes,no,no,yes,no,yes,yes,no,no
"Nov 4, 2019 11:46:09 AM","Nov 4, 2019 1:12:10 PM",2151,1,Mobile Money,592.41799,District_A,Rural,female,24,3,secondary 1,no,yes,,Company_B,,,yes,,yes,no,no,no,no,yes,yes,no,no
"Nov 5, 2019 10:53:45 AM","Nov 5, 2019 12:04:32 PM",2152,1,Mobile Money,211.79047,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Nov 5, 2019 1:17:06 PM","Nov 5, 2019 2:41:51 PM",2152,2,Bank Account,211.79047,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Nov 6, 2019 2:30:38 PM","Nov 6, 2019 3:33:39 PM",2152,3,SACCO Account,211.79047,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Nov 7, 2019 12:08:21 PM","Nov 7, 2019 1:18:08 PM",2152,4,VSLA Account,211.79047,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Nov 7, 2019 12:17:15 PM","Nov 7, 2019 1:16:00 PM",2153,1,Mobile Money,264.93978,District_A,Rural,male,35,4,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,yes,yes,yes,no,yes,,yes,no
"Oct 28, 2019 11:14:09 AM","Oct 28, 2019 12:31:41 PM",2153,2,SACCO Account,264.93978,District_A,Rural,male,35,4,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,yes,yes,yes,no,yes,,yes,no
"Oct 30, 2019 10:05:49 AM","Oct 30, 2019 11:01:14 AM",2153,3,VSLA Account,264.93978,District_A,Rural,male,35,4,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,yes,yes,yes,no,yes,,yes,no
"Nov 6, 2019 2:38:12 PM","Nov 6, 2019 3:41:04 PM",2154,1,SACCO Account,239.87073,District_B,Rural,female,56,4,,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
"Nov 6, 2019 10:18:55 AM","Nov 6, 2019 11:37:21 AM",2154,2,VSLA Account,239.87073,District_B,Rural,female,56,4,,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
"Nov 7, 2019 3:07:35 PM","Nov 7, 2019 4:08:30 PM",2155,1,Mobile Money,270.93334,District_C,Urban,male,22,6,secondary 6,no,yes,no,Company_B,,no,yes,,no,no,no,yes,no,yes,,no,yes
"Nov 7, 2019 2:32:39 PM","Nov 7, 2019 3:32:08 PM",2156,1,Mobile Money,52.018855,District_A,Urban,female,44,5,primary 6,no,yes,no,Company_A Company_B,Company_A,no,no,no,yes,yes,no,no,no,yes,,no,no
"Nov 7, 2019 11:22:12 AM","Nov 7, 2019 12:43:49 PM",2157,1,Mobile Money,463.90025,District_B,Rural,male,60,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
"Nov 7, 2019 11:04:23 AM","Nov 7, 2019 12:10:22 PM",2157,2,SACCO Account,463.90025,District_B,Rural,male,60,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
"Nov 2, 2019 2:45:17 PM","Nov 2, 2019 3:42:16 PM",2157,3,VSLA Account,463.90025,District_B,Rural,male,60,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
"Nov 7, 2019 12:03:32 PM","Nov 7, 2019 1:13:29 PM",2158,1,Mobile Money,1549.6327,District_B,Rural,male,20,9,secondary 1,no,yes,no,Company_A Company_B Company_C,Company_A,yes,,,yes,no,no,yes,no,yes,,yes,no
"Oct 31, 2019 9:22:25 AM","Oct 31, 2019 10:35:02 AM",2158,2,VSLA Account,1549.6327,District_B,Rural,male,20,9,secondary 1,no,yes,no,Company_A Company_B Company_C,Company_A,yes,,,yes,no,no,yes,no,yes,,yes,no
"Nov 1, 2019 10:47:18 AM","Nov 1, 2019 11:46:52 AM",2159,1,Mobile Money,211.1408,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
"Nov 1, 2019 1:44:51 PM","Nov 1, 2019 3:42:30 PM",2159,2,Bank Account,211.1408,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
"Nov 1, 2019 3:28:54 PM","Nov 1, 2019 4:46:29 PM",2159,3,SACCO Account,211.1408,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
"Nov 2, 2019 10:41:56 AM","Nov 2, 2019 12:04:00 PM",2159,4,VSLA Account,211.1408,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
"Nov 2, 2019 1:19:32 PM","Nov 2, 2019 2:35:53 PM",2160,1,Mobile Money,1227.1605,District_A,Rural,female,30,5,primary 4,no,yes,yes,Company_B,,yes,yes,,no,no,no,no,no,yes,,no,no
"Nov 2, 2019 3:10:24 PM","Nov 2, 2019 4:32:54 PM",2160,2,VSLA Account,1227.1605,District_A,Rural,female,30,5,primary 4,no,yes,yes,Company_B,,yes,yes,,no,no,no,no,no,yes,,no,no
"Nov 2, 2019 5:36:28 PM","Nov 2, 2019 6:58:32 PM",2161,1,Mobile Money,176.24785,District_B,Rural,male,35,4,secondary 1,no,yes,no,Company_A Company_B,Company_A,yes,,,no,yes,no,no,no,yes,,no,no
"Nov 4, 2019 8:53:03 AM","Nov 4, 2019 10:17:50 AM",2161,2,VSLA Account,176.24785,District_B,Rural,male,35,4,secondary 1,no,yes,no,Company_A Company_B,Company_A,yes,,,no,yes,no,no,no,yes,,no,no
"Nov 4, 2019 12:19:25 PM","Nov 4, 2019 1:28:57 PM",2162,1,SACCO Account,1525.9841,District_C,Rural,male,19,4,secondary 1,no,yes,no,,,,,,,,,,,,,,
"Nov 4, 2019 1:36:05 PM","Nov 4, 2019 3:03:00 PM",2163,1,Mobile Money,165.70125,District_C,Rural,male,29,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,no,yes,no,yes,,no,no
"Nov 4, 2019 1:05:50 PM","Nov 4, 2019 2:12:47 PM",2163,2,Bank Account,165.70125,District_C,Rural,male,29,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,no,yes,no,yes,,no,no
"Nov 5, 2019 1:26:02 PM","Nov 5, 2019 2:31:40 PM",2163,3,SACCO Account,165.70125,District_C,Rural,male,29,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,no,yes,no,yes,,no,no
"Nov 6, 2019 2:27:08 PM","Nov 6, 2019 3:24:58 PM",2164,1,Mobile Money,130.55342,District_A,Rural,female,37,3,primary 6,no,no,no,Company_B,,no,no,,no,no,no,no,no,no,,no,no
"Nov 6, 2019 10:57:40 AM","Nov 6, 2019 12:02:55 PM",2164,2,VSLA Account,130.55342,District_A,Rural,female,37,3,primary 6,no,no,no,Company_B,,no,no,,no,no,no,no,no,no,,no,no
"Nov 6, 2019 2:34:26 PM","Nov 6, 2019 3:59:10 PM",2165,1,Bank Account,1191.012,District_C,Rural,female,37,4,primary 6,no,yes,no,,,,,,,,,,,,,,
"Nov 6, 2019 10:46:22 AM","Nov 6, 2019 12:02:42 PM",2165,3,SACCO Account,1191.012,District_C,Rural,female,37,4,primary 6,no,yes,no,,,,,,,,,,,,,,
"Nov 7, 2019 3:16:01 PM","Nov 7, 2019 4:32:54 PM",2165,4,VSLA Account,1191.012,District_C,Rural,female,37,4,primary 6,no,yes,no,,,,,,,,,,,,,,
"Nov 7, 2019 1:22:14 PM","Nov 7, 2019 2:46:57 PM",2166,1,Mobile Money,250.34074,District_A,Urban,male,40,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,no,no,yes,,no,no
"Nov 7, 2019 4:18:38 PM","Nov 7, 2019 5:15:11 PM",2166,2,Bank Account,250.34074,District_A,Urban,male,40,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,no,no,yes,,no,no
"Nov 7, 2019 2:29:29 PM","Nov 7, 2019 3:44:22 PM",2166,3,SACCO Account,250.34074,District_A,Urban,male,40,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,no,no,yes,,no,no
"Nov 8, 2019 11:29:39 AM","Nov 8, 2019 12:38:50 PM",2167,1,None,797.02654,District_B,Rural,female,26,6,primary 3,yes,yes,no,,,,,,no,yes,no,no,no,no,,no,no
"Oct 28, 2019 9:26:26 AM","Oct 28, 2019 11:01:40 AM",2168,1,VSLA Account,125.17037,District_A,Urban,female,50,3,primary 6,yes,yes,no,,,,no,,yes,yes,no,yes,no,yes,,no,no
"Oct 28, 2019 1:36:44 PM","Oct 28, 2019 2:33:45 PM",2169,1,VSLA Account,396.65333,District_B,Rural,female,29,6,primary 4,yes,yes,no,,,,,,no,no,no,,,no,,no,no
"Oct 29, 2019 1:15:10 PM","Oct 29, 2019 2:32:08 PM",2170,1,Mobile Money,219.81024,District_B,Rural,male,33,6,primary 3,no,yes,no,Company_A Company_B,Company_A,no,yes,no,no,yes,no,yes,no,no,,no,no
"Oct 29, 2019 1:00:10 PM","Oct 29, 2019 2:23:22 PM",2170,2,SACCO Account,219.81024,District_B,Rural,male,33,6,primary 3,no,yes,no,Company_A Company_B,Company_A,no,yes,no,no,yes,no,yes,no,no,,no,no
"Oct 29, 2019 12:44:26 PM","Oct 29, 2019 1:48:42 PM",2170,3,VSLA Account,219.81024,District_B,Rural,male,33,6,primary 3,no,yes,no,Company_A Company_B,Company_A,no,yes,no,no,yes,no,yes,no,no,,no,no
"Oct 29, 2019 9:02:08 AM","Oct 29, 2019 10:16:35 AM",2171,1,Mobile Money,783.19746,District_B,Rural,female,28,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,no,yes,no,no,yes,no,no,no,yes,yes,no,no
"Oct 29, 2019 11:15:43 AM","Oct 29, 2019 12:35:27 PM",2172,1,Mobile Money,346.41622,District_B,Rural,female,37,3,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no
"Oct 29, 2019 2:33:02 PM","Oct 29, 2019 3:43:25 PM",2172,2,VSLA Account,346.41622,District_B,Rural,female,37,3,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no
"Oct 29, 2019 5:28:48 PM","Oct 29, 2019 6:51:21 PM",2173,1,Mobile Money,188.68604,District_A,Urban,male,22,1,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,,,yes,yes,no,yes,no,yes,yes,no,no
"Oct 29, 2019 10:57:01 AM","Oct 29, 2019 12:01:33 PM",2173,2,SACCO Account,188.68604,District_A,Urban,male,22,1,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,,,yes,yes,no,yes,no,yes,yes,no,no
"Oct 30, 2019 1:44:03 PM","Oct 30, 2019 2:53:58 PM",2174,1,VSLA Account,1625.376,District_C,Rural,female,52,7,primary 2,yes,yes,no,,,,,,yes,yes,yes,no,no,yes,yes,no,no
"Oct 30, 2019 10:36:23 AM","Oct 30, 2019 12:04:01 PM",2175,1,Mobile Money,219.40364,District_B,Rural,female,36,7,primary 1,no,yes,no,Company_A,,,,,no,no,no,no,no,no,,no,no
"Oct 30, 2019 11:27:04 AM","Oct 30, 2019 12:35:57 PM",2175,2,SACCO Account,219.40364,District_B,Rural,female,36,7,primary 1,no,yes,no,Company_A,,,,,no,no,no,no,no,no,,no,no
"Oct 30, 2019 3:58:03 PM","Oct 30, 2019 4:57:18 PM",2175,3,VSLA Account,219.40364,District_B,Rural,female,36,7,primary 1,no,yes,no,Company_A,,,,,no,no,no,no,no,no,,no,no
"Oct 30, 2019 12:20:27 PM","Oct 30, 2019 1:18:30 PM",2176,1,Mobile Money,112.18478,District_B,Rural,female,19,1,primary 5,no,yes,no,Company_C,,yes,,,no,no,no,no,no,yes,,yes,no
"Oct 30, 2019 1:43:14 PM","Oct 30, 2019 3:19:19 PM",2176,2,SACCO Account,112.18478,District_B,Rural,female,19,1,primary 5,no,yes,no,Company_C,,yes,,,no,no,no,no,no,yes,,yes,no
"Oct 31, 2019 8:12:19 AM","Oct 31, 2019 9:17:18 AM",2176,3,VSLA Account,112.18478,District_B,Rural,female,19,1,primary 5,no,yes,no,Company_C,,yes,,,no,no,no,no,no,yes,,yes,no
"Oct 31, 2019 1:22:27 PM","Oct 31, 2019 2:40:07 PM",2177,1,VSLA Account,211.1408,District_B,Rural,male,26,4,primary 3,no,yes,no,,,,,,,,,,,,,,
"Oct 31, 2019 2:03:19 PM","Oct 31, 2019 3:02:02 PM",2178,1,Mobile Money,270.56866,District_A,Urban,male,21,6,secondary 5,no,yes,no,Company_B,,no,yes,,no,yes,yes,no,no,no,no,no,no
"Oct 31, 2019 2:20:48 PM","Oct 31, 2019 3:36:28 PM",2178,2,VSLA Account,270.56866,District_A,Urban,male,21,6,secondary 5,no,yes,no,Company_B,,no,yes,,no,yes,yes,no,no,no,no,no,no
"Oct 31, 2019 3:17:33 PM","Oct 31, 2019 4:17:47 PM",2179,1,Mobile Money,138.60792,District_C,Rural,female,30,5,primary 4,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no
"Oct 31, 2019 3:02:52 PM","Oct 31, 2019 4:08:49 PM",2179,2,VSLA Account,138.60792,District_C,Rural,female,30,5,primary 4,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no
"Oct 31, 2019 3:15:07 PM","Oct 31, 2019 4:43:39 PM",2180,1,Mobile Money,176.24785,District_B,Rural,female,37,4,primary 5,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,yes,no
"Oct 31, 2019 12:15:00 PM","Oct 31, 2019 1:04:48 PM",2180,2,Bank Account,176.24785,District_B,Rural,female,37,4,primary 5,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,yes,no
"Oct 31, 2019 4:22:56 PM","Oct 31, 2019 5:23:55 PM",2180,3,VSLA Account,176.24785,District_B,Rural,female,37,4,primary 5,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,yes,no
"Nov 1, 2019 3:40:17 PM","Nov 1, 2019 4:48:31 PM",2181,1,Mobile Money,1018.9576,District_A,Urban,male,29,6,secondary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no
"Nov 1, 2019 12:15:02 PM","Nov 1, 2019 1:13:51 PM",2182,1,None,266.46914,District_A,Urban,female,37,4,,no,yes,-97,,,,,,,,,,,,,,
"Nov 1, 2019 2:28:35 PM","Nov 1, 2019 3:37:55 PM",2183,1,Mobile Money,196.98173,District_B,Rural,female,20,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
"Nov 1, 2019 9:32:09 AM","Nov 1, 2019 10:51:22 AM",2183,2,SACCO Account,196.98173,District_B,Rural,female,20,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
"Nov 1, 2019 1:15:18 PM","Nov 1, 2019 2:20:04 PM",2183,3,VSLA Account,196.98173,District_B,Rural,female,20,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
"Nov 1, 2019 3:27:59 PM","Nov 1, 2019 4:44:08 PM",2184,1,Mobile Money,151.52198,District_C,Rural,female,51,3,tvet,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,no,no,yes
"Nov 1, 2019 12:28:26 PM","Nov 1, 2019 2:12:21 PM",2184,2,SACCO Account,151.52198,District_C,Rural,female,51,3,tvet,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,no,no,yes
"Nov 1, 2019 11:18:19 AM","Nov 1, 2019 12:35:37 PM",2184,3,VSLA Account,151.52198,District_C,Rural,female,51,3,tvet,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,no,no,yes
"Nov 2, 2019 2:41:14 PM","Nov 2, 2019 4:11:30 PM",2185,1,Mobile Money,317.59354,District_B,Rural,male,33,5,,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,yes,no,yes,yes,no,no
"Nov 2, 2019 1:10:49 PM","Nov 2, 2019 2:21:14 PM",2185,2,VSLA Account,317.59354,District_B,Rural,male,33,5,,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,yes,no,yes,yes,no,no
"Nov 2, 2019 2:24:16 PM","Nov 2, 2019 3:45:48 PM",2186,1,Mobile Money,281.28454,District_C,Rural,female,21,4,primary 5,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,,yes,no
"Nov 2, 2019 11:27:28 AM","Nov 2, 2019 12:46:20 PM",2186,2,VSLA Account,281.28454,District_C,Rural,female,21,4,primary 5,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,,yes,no
"Nov 2, 2019 11:42:47 AM","Nov 2, 2019 12:47:16 PM",2187,1,SACCO Account,1139.8357,District_C,Rural,male,60,5,primary 2,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
"Nov 4, 2019 9:08:20 AM","Nov 4, 2019 10:17:57 AM",2187,2,VSLA Account,1139.8357,District_C,Rural,male,60,5,primary 2,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
"Nov 4, 2019 12:30:12 PM","Nov 4, 2019 1:23:35 PM",2188,1,None,986.48677,District_B,Rural,female,31,4,primary 6,no,yes,no,,,,,,,,,,,,,,
"Nov 4, 2019 12:51:32 PM","Nov 4, 2019 2:00:13 PM",2189,1,SACCO Account,291.69465,District_B,Rural,female,36,7,,yes,yes,,,,,,,no,no,no,yes,no,no,,no,no
"Nov 4, 2019 11:47:07 AM","Nov 4, 2019 12:53:13 PM",2190,1,SACCO Account,203.0709,District_B,Rural,female,61,3,primary 5,yes,yes,no,,,,no,,no,no,no,no,no,no,,no,no
"Nov 4, 2019 1:47:10 PM","Nov 4, 2019 2:54:49 PM",2190,2,VSLA Account,203.0709,District_B,Rural,female,61,3,primary 5,yes,yes,no,,,,no,,no,no,no,no,no,no,,no,no
"Nov 4, 2019 3:27:58 PM","Nov 4, 2019 4:35:39 PM",2191,1,Mobile Money,233.16049,District_A,Rural,male,31,4,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,no,,no,no
"Nov 5, 2019 8:48:13 AM","Nov 5, 2019 10:13:09 AM",2191,2,Bank Account,233.16049,District_A,Rural,male,31,4,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,no,,no,no
"Nov 5, 2019 11:06:02 AM","Nov 5, 2019 12:14:29 PM",2191,3,SACCO Account,233.16049,District_A,Rural,male,31,4,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,no,,no,no
